nb_calls,year,month,day,weekday,hour
127,2010,7,14,Wednesday,9
160,2010,7,14,Wednesday,10
116,2010,7,14,Wednesday,11
102,2010,7,14,Wednesday,13
109,2010,7,14,Wednesday,14
119,2010,7,14,Wednesday,15
102,2010,7,14,Wednesday,16
88,2010,7,14,Wednesday,17
91,2010,7,14,Wednesday,18
54,2010,7,14,Wednesday,19
45,2010,7,14,Wednesday,20
55,2010,7,14,Wednesday,21
47,2010,7,14,Wednesday,22
47,2010,7,14,Wednesday,23
114,2010,7,15,Thursday,0
3,2010,7,15,Thursday,1
1,2010,7,15,Thursday,3
2,2010,7,15,Thursday,5
3,2010,7,15,Thursday,6
24,2010,7,15,Thursday,7
79,2010,7,15,Thursday,8
106,2010,7,15,Thursday,9
113,2010,7,15,Thursday,10
110,2010,7,15,Thursday,11
114,2010,7,15,Thursday,13
99,2010,7,15,Thursday,14
120,2010,7,15,Thursday,15
83,2010,7,15,Thursday,16
75,2010,7,15,Thursday,17
45,2010,7,15,Thursday,18
31,2010,7,15,Thursday,19
28,2010,7,15,Thursday,20
42,2010,7,15,Thursday,21
41,2010,7,15,Thursday,22
36,2010,7,15,Thursday,23
55,2010,7,16,Friday,0
2,2010,7,16,Friday,3
2,2010,7,16,Friday,6
13,2010,7,16,Friday,7
72,2010,7,16,Friday,8
51,2010,7,16,Friday,9
47,2010,7,16,Friday,10
46,2010,7,16,Friday,11
40,2010,7,16,Friday,13
22,2010,7,16,Friday,14
13,2010,7,16,Friday,15
10,2010,7,16,Friday,16
8,2010,7,16,Friday,17
8,2010,7,16,Friday,18
1,2010,7,16,Friday,22
1,2010,7,17,Saturday,11
1,2010,7,17,Saturday,16
2,2010,7,17,Saturday,19
7,2010,7,17,Saturday,20
44,2010,7,17,Saturday,21
36,2010,7,17,Saturday,22
29,2010,7,17,Saturday,23
104,2010,7,18,Sunday,0
2,2010,7,18,Sunday,2
3,2010,7,18,Sunday,6
35,2010,7,18,Sunday,7
77,2010,7,18,Sunday,8
80,2010,7,18,Sunday,9
87,2010,7,18,Sunday,10
125,2010,7,18,Sunday,11
170,2010,7,18,Sunday,13
112,2010,7,18,Sunday,14
118,2010,7,18,Sunday,15
138,2010,7,18,Sunday,16
108,2010,7,18,Sunday,17
38,2010,7,18,Sunday,18
55,2010,7,18,Sunday,19
52,2010,7,18,Sunday,20
69,2010,7,18,Sunday,21
33,2010,7,18,Sunday,22
19,2010,7,18,Sunday,23
110,2010,7,19,Monday,0
2,2010,7,19,Monday,1
2,2010,7,19,Monday,2
5,2010,7,19,Monday,6
40,2010,7,19,Monday,7
76,2010,7,19,Monday,8
137,2010,7,19,Monday,9
119,2010,7,19,Monday,10
118,2010,7,19,Monday,11
98,2010,7,19,Monday,13
127,2010,7,19,Monday,14
120,2010,7,19,Monday,15
106,2010,7,19,Monday,16
58,2010,7,19,Monday,17
100,2010,7,19,Monday,18
65,2010,7,19,Monday,19
62,2010,7,19,Monday,20
47,2010,7,19,Monday,21
48,2010,7,19,Monday,22
56,2010,7,19,Monday,23
99,2010,7,20,Tuesday,0
2,2010,7,20,Tuesday,2
4,2010,7,20,Tuesday,5
3,2010,7,20,Tuesday,6
42,2010,7,20,Tuesday,7
101,2010,7,20,Tuesday,8
160,2010,7,20,Tuesday,9
138,2010,7,20,Tuesday,10
139,2010,7,20,Tuesday,11
116,2010,7,20,Tuesday,13
110,2010,7,20,Tuesday,14
137,2010,7,20,Tuesday,15
131,2010,7,20,Tuesday,16
93,2010,7,20,Tuesday,17
69,2010,7,20,Tuesday,18
89,2010,7,20,Tuesday,19
51,2010,7,20,Tuesday,20
68,2010,7,20,Tuesday,21
63,2010,7,20,Tuesday,22
57,2010,7,20,Tuesday,23
143,2010,7,21,Wednesday,0
9,2010,7,21,Wednesday,1
1,2010,7,21,Wednesday,5
1,2010,7,21,Wednesday,6
32,2010,7,21,Wednesday,7
81,2010,7,21,Wednesday,8
149,2010,7,21,Wednesday,9
164,2010,7,21,Wednesday,10
153,2010,7,21,Wednesday,11
137,2010,7,21,Wednesday,13
134,2010,7,21,Wednesday,14
162,2010,7,21,Wednesday,15
156,2010,7,21,Wednesday,16
100,2010,7,21,Wednesday,17
89,2010,7,21,Wednesday,18
75,2010,7,21,Wednesday,19
15,2010,7,21,Wednesday,20
40,2010,7,21,Wednesday,21
28,2010,7,21,Wednesday,22
14,2010,7,21,Wednesday,23
47,2010,7,22,Thursday,0
2,2010,7,22,Thursday,2
126,2010,7,22,Thursday,7
171,2010,7,22,Thursday,8
33,2010,7,22,Thursday,9
84,2010,7,22,Thursday,10
68,2010,7,22,Thursday,11
51,2010,7,22,Thursday,13
14,2010,7,22,Thursday,14
32,2010,7,22,Thursday,15
32,2010,7,22,Thursday,16
34,2010,7,22,Thursday,17
22,2010,7,22,Thursday,18
21,2010,7,22,Thursday,19
36,2010,7,22,Thursday,20
50,2010,7,22,Thursday,21
49,2010,7,22,Thursday,22
49,2010,7,22,Thursday,23
81,2010,7,23,Friday,0
1,2010,7,23,Friday,1
2,2010,7,23,Friday,3
3,2010,7,23,Friday,6
27,2010,7,23,Friday,7
58,2010,7,23,Friday,8
95,2010,7,23,Friday,9
92,2010,7,23,Friday,10
84,2010,7,23,Friday,11
39,2010,7,23,Friday,13
27,2010,7,23,Friday,14
28,2010,7,23,Friday,15
15,2010,7,23,Friday,16
11,2010,7,23,Friday,17
8,2010,7,23,Friday,18
3,2010,7,23,Friday,19
1,2010,7,23,Friday,20
1,2010,7,23,Friday,21
1,2010,7,23,Friday,23
1,2010,7,24,Saturday,2
35,2010,7,24,Saturday,23
131,2010,7,25,Sunday,0
5,2010,7,25,Sunday,1
1,2010,7,25,Sunday,3
4,2010,7,25,Sunday,4
8,2010,7,25,Sunday,6
50,2010,7,25,Sunday,7
107,2010,7,25,Sunday,8
146,2010,7,25,Sunday,9
141,2010,7,25,Sunday,10
139,2010,7,25,Sunday,11
130,2010,7,25,Sunday,13
137,2010,7,25,Sunday,14
123,2010,7,25,Sunday,15
132,2010,7,25,Sunday,16
113,2010,7,25,Sunday,17
74,2010,7,25,Sunday,18
51,2010,7,25,Sunday,19
55,2010,7,25,Sunday,20
25,2010,7,25,Sunday,21
42,2010,7,25,Sunday,22
36,2010,7,25,Sunday,23
119,2010,7,26,Monday,0
3,2010,7,26,Monday,1
3,2010,7,26,Monday,2
3,2010,7,26,Monday,3
1,2010,7,26,Monday,5
2,2010,7,26,Monday,6
28,2010,7,26,Monday,7
83,2010,7,26,Monday,8
145,2010,7,26,Monday,9
152,2010,7,26,Monday,10
135,2010,7,26,Monday,11
115,2010,7,26,Monday,13
131,2010,7,26,Monday,14
134,2010,7,26,Monday,15
101,2010,7,26,Monday,16
69,2010,7,26,Monday,17
78,2010,7,26,Monday,18
75,2010,7,26,Monday,19
61,2010,7,26,Monday,20
68,2010,7,26,Monday,21
68,2010,7,26,Monday,22
49,2010,7,26,Monday,23
121,2010,7,27,Tuesday,0
4,2010,7,27,Tuesday,2
1,2010,7,27,Tuesday,6
24,2010,7,27,Tuesday,7
54,2010,7,27,Tuesday,8
132,2010,7,27,Tuesday,9
169,2010,7,27,Tuesday,10
124,2010,7,27,Tuesday,11
100,2010,7,27,Tuesday,13
122,2010,7,27,Tuesday,14
124,2010,7,27,Tuesday,15
138,2010,7,27,Tuesday,16
98,2010,7,27,Tuesday,17
105,2010,7,27,Tuesday,18
54,2010,7,27,Tuesday,19
60,2010,7,27,Tuesday,20
45,2010,7,27,Tuesday,21
48,2010,7,27,Tuesday,22
41,2010,7,27,Tuesday,23
130,2010,7,28,Wednesday,0
3,2010,7,28,Wednesday,1
2,2010,7,28,Wednesday,2
4,2010,7,28,Wednesday,4
11,2010,7,28,Wednesday,6
41,2010,7,28,Wednesday,7
91,2010,7,28,Wednesday,8
136,2010,7,28,Wednesday,9
149,2010,7,28,Wednesday,10
141,2010,7,28,Wednesday,11
119,2010,7,28,Wednesday,13
142,2010,7,28,Wednesday,14
151,2010,7,28,Wednesday,15
102,2010,7,28,Wednesday,16
93,2010,7,28,Wednesday,17
69,2010,7,28,Wednesday,18
59,2010,7,28,Wednesday,19
45,2010,7,28,Wednesday,20
71,2010,7,28,Wednesday,21
46,2010,7,28,Wednesday,22
43,2010,7,28,Wednesday,23
134,2010,7,29,Thursday,0
4,2010,7,29,Thursday,6
22,2010,7,29,Thursday,7
61,2010,7,29,Thursday,8
140,2010,7,29,Thursday,9
169,2010,7,29,Thursday,10
153,2010,7,29,Thursday,11
111,2010,7,29,Thursday,13
141,2010,7,29,Thursday,14
117,2010,7,29,Thursday,15
123,2010,7,29,Thursday,16
100,2010,7,29,Thursday,17
69,2010,7,29,Thursday,18
59,2010,7,29,Thursday,19
42,2010,7,29,Thursday,20
50,2010,7,29,Thursday,21
51,2010,7,29,Thursday,22
40,2010,7,29,Thursday,23
98,2010,7,30,Friday,0
1,2010,7,30,Friday,6
26,2010,7,30,Friday,7
49,2010,7,30,Friday,8
101,2010,7,30,Friday,9
93,2010,7,30,Friday,10
77,2010,7,30,Friday,11
58,2010,7,30,Friday,13
32,2010,7,30,Friday,14
22,2010,7,30,Friday,15
10,2010,7,30,Friday,16
3,2010,7,30,Friday,17
11,2010,7,30,Friday,18
5,2010,7,30,Friday,19
3,2010,7,30,Friday,20
1,2010,7,30,Friday,21
1,2010,7,30,Friday,22
1,2010,7,30,Friday,23
1,2010,7,31,Saturday,0
1,2010,7,31,Saturday,11
1,2010,7,31,Saturday,13
3,2010,7,31,Saturday,14
4,2010,7,31,Saturday,16
2,2010,7,31,Saturday,17
5,2010,7,31,Saturday,18
4,2010,7,31,Saturday,19
10,2010,7,31,Saturday,20
77,2010,7,31,Saturday,21
89,2010,7,31,Saturday,22
33,2010,7,31,Saturday,23
187,2010,8,1,Sunday,0
7,2010,8,1,Sunday,1
1,2010,8,1,Sunday,3
2,2010,8,1,Sunday,5
13,2010,8,1,Sunday,6
56,2010,8,1,Sunday,7
136,2010,8,1,Sunday,8
224,2010,8,1,Sunday,9
234,2010,8,1,Sunday,10
215,2010,8,1,Sunday,11
175,2010,8,1,Sunday,13
170,2010,8,1,Sunday,14
194,2010,8,1,Sunday,15
174,2010,8,1,Sunday,16
171,2010,8,1,Sunday,17
95,2010,8,1,Sunday,18
64,2010,8,1,Sunday,19
81,2010,8,1,Sunday,20
82,2010,8,1,Sunday,21
52,2010,8,1,Sunday,22
42,2010,8,1,Sunday,23
178,2010,8,2,Monday,0
7,2010,8,2,Monday,1
1,2010,8,2,Monday,4
2,2010,8,2,Monday,5
19,2010,8,2,Monday,6
57,2010,8,2,Monday,7
120,2010,8,2,Monday,8
169,2010,8,2,Monday,9
212,2010,8,2,Monday,10
194,2010,8,2,Monday,11
162,2010,8,2,Monday,13
168,2010,8,2,Monday,14
150,2010,8,2,Monday,15
145,2010,8,2,Monday,16
145,2010,8,2,Monday,17
132,2010,8,2,Monday,18
115,2010,8,2,Monday,19
96,2010,8,2,Monday,20
91,2010,8,2,Monday,21
122,2010,8,2,Monday,22
77,2010,8,2,Monday,23
179,2010,8,3,Tuesday,0
3,2010,8,3,Tuesday,1
5,2010,8,3,Tuesday,2
1,2010,8,3,Tuesday,5
10,2010,8,3,Tuesday,6
75,2010,8,3,Tuesday,7
125,2010,8,3,Tuesday,8
182,2010,8,3,Tuesday,9
157,2010,8,3,Tuesday,10
177,2010,8,3,Tuesday,11
159,2010,8,3,Tuesday,13
142,2010,8,3,Tuesday,14
173,2010,8,3,Tuesday,15
168,2010,8,3,Tuesday,16
128,2010,8,3,Tuesday,17
160,2010,8,3,Tuesday,18
112,2010,8,3,Tuesday,19
86,2010,8,3,Tuesday,20
106,2010,8,3,Tuesday,21
99,2010,8,3,Tuesday,22
98,2010,8,3,Tuesday,23
142,2010,8,4,Wednesday,0
3,2010,8,4,Wednesday,1
2,2010,8,4,Wednesday,2
1,2010,8,4,Wednesday,4
5,2010,8,4,Wednesday,6
35,2010,8,4,Wednesday,7
102,2010,8,4,Wednesday,8
153,2010,8,4,Wednesday,9
160,2010,8,4,Wednesday,10
158,2010,8,4,Wednesday,11
123,2010,8,4,Wednesday,13
168,2010,8,4,Wednesday,14
130,2010,8,4,Wednesday,15
139,2010,8,4,Wednesday,16
109,2010,8,4,Wednesday,17
122,2010,8,4,Wednesday,18
68,2010,8,4,Wednesday,19
64,2010,8,4,Wednesday,20
72,2010,8,4,Wednesday,21
57,2010,8,4,Wednesday,22
45,2010,8,4,Wednesday,23
155,2010,8,5,Thursday,0
2,2010,8,5,Thursday,4
2,2010,8,5,Thursday,5
5,2010,8,5,Thursday,6
36,2010,8,5,Thursday,7
77,2010,8,5,Thursday,8
132,2010,8,5,Thursday,9
184,2010,8,5,Thursday,10
170,2010,8,5,Thursday,11
142,2010,8,5,Thursday,13
132,2010,8,5,Thursday,14
166,2010,8,5,Thursday,15
124,2010,8,5,Thursday,16
93,2010,8,5,Thursday,17
100,2010,8,5,Thursday,18
64,2010,8,5,Thursday,19
77,2010,8,5,Thursday,20
117,2010,8,5,Thursday,21
77,2010,8,5,Thursday,22
58,2010,8,5,Thursday,23
114,2010,8,6,Friday,0
2,2010,8,6,Friday,1
2,2010,8,6,Friday,2
1,2010,8,6,Friday,3
1,2010,8,6,Friday,5
1,2010,8,6,Friday,6
27,2010,8,6,Friday,7
78,2010,8,6,Friday,8
106,2010,8,6,Friday,9
98,2010,8,6,Friday,10
110,2010,8,6,Friday,11
72,2010,8,6,Friday,13
37,2010,8,6,Friday,14
24,2010,8,6,Friday,15
17,2010,8,6,Friday,16
8,2010,8,6,Friday,17
5,2010,8,6,Friday,18
4,2010,8,6,Friday,20
2,2010,8,6,Friday,22
1,2010,8,6,Friday,23
1,2010,8,7,Saturday,0
2,2010,8,7,Saturday,2
1,2010,8,7,Saturday,9
1,2010,8,7,Saturday,10
1,2010,8,7,Saturday,11
1,2010,8,7,Saturday,14
2,2010,8,7,Saturday,16
1,2010,8,7,Saturday,18
2,2010,8,7,Saturday,19
2,2010,8,7,Saturday,20
14,2010,8,7,Saturday,21
78,2010,8,7,Saturday,22
45,2010,8,7,Saturday,23
170,2010,8,8,Sunday,0
1,2010,8,8,Sunday,2
3,2010,8,8,Sunday,3
1,2010,8,8,Sunday,5
8,2010,8,8,Sunday,6
34,2010,8,8,Sunday,7
106,2010,8,8,Sunday,8
151,2010,8,8,Sunday,9
182,2010,8,8,Sunday,10
164,2010,8,8,Sunday,11
155,2010,8,8,Sunday,13
161,2010,8,8,Sunday,14
141,2010,8,8,Sunday,15
182,2010,8,8,Sunday,16
126,2010,8,8,Sunday,17
101,2010,8,8,Sunday,18
68,2010,8,8,Sunday,19
71,2010,8,8,Sunday,20
57,2010,8,8,Sunday,21
45,2010,8,8,Sunday,22
30,2010,8,8,Sunday,23
133,2010,8,9,Monday,0
3,2010,8,9,Monday,1
3,2010,8,9,Monday,3
7,2010,8,9,Monday,6
56,2010,8,9,Monday,7
71,2010,8,9,Monday,8
165,2010,8,9,Monday,9
160,2010,8,9,Monday,10
151,2010,8,9,Monday,11
134,2010,8,9,Monday,13
125,2010,8,9,Monday,14
142,2010,8,9,Monday,15
106,2010,8,9,Monday,16
83,2010,8,9,Monday,17
99,2010,8,9,Monday,18
76,2010,8,9,Monday,19
221,2010,8,9,Monday,20
179,2010,8,9,Monday,21
111,2010,8,9,Monday,22
58,2010,8,9,Monday,23
157,2010,8,10,Tuesday,0
3,2010,8,10,Tuesday,1
4,2010,8,10,Tuesday,2
1,2010,8,10,Tuesday,4
2,2010,8,10,Tuesday,5
4,2010,8,10,Tuesday,6
54,2010,8,10,Tuesday,7
125,2010,8,10,Tuesday,8
130,2010,8,10,Tuesday,9
196,2010,8,10,Tuesday,10
169,2010,8,10,Tuesday,11
149,2010,8,10,Tuesday,13
162,2010,8,10,Tuesday,14
154,2010,8,10,Tuesday,15
153,2010,8,10,Tuesday,16
121,2010,8,10,Tuesday,17
135,2010,8,10,Tuesday,18
90,2010,8,10,Tuesday,19
79,2010,8,10,Tuesday,20
106,2010,8,10,Tuesday,21
92,2010,8,10,Tuesday,22
69,2010,8,10,Tuesday,23
149,2010,8,11,Wednesday,0
3,2010,8,11,Wednesday,1
1,2010,8,11,Wednesday,3
2,2010,8,11,Wednesday,4
2,2010,8,11,Wednesday,5
2,2010,8,11,Wednesday,6
52,2010,8,11,Wednesday,7
84,2010,8,11,Wednesday,8
175,2010,8,11,Wednesday,9
190,2010,8,11,Wednesday,10
138,2010,8,11,Wednesday,11
119,2010,8,11,Wednesday,13
94,2010,8,11,Wednesday,14
135,2010,8,11,Wednesday,15
120,2010,8,11,Wednesday,16
94,2010,8,11,Wednesday,17
106,2010,8,11,Wednesday,18
84,2010,8,11,Wednesday,19
81,2010,8,11,Wednesday,20
80,2010,8,11,Wednesday,21
59,2010,8,11,Wednesday,22
49,2010,8,11,Wednesday,23
135,2010,8,12,Thursday,0
3,2010,8,12,Thursday,1
1,2010,8,12,Thursday,2
18,2010,8,12,Thursday,7
58,2010,8,12,Thursday,8
99,2010,8,12,Thursday,9
106,2010,8,12,Thursday,10
122,2010,8,12,Thursday,11
72,2010,8,12,Thursday,13
136,2010,8,12,Thursday,14
92,2010,8,12,Thursday,15
109,2010,8,12,Thursday,16
93,2010,8,12,Thursday,17
80,2010,8,12,Thursday,18
44,2010,8,12,Thursday,19
68,2010,8,12,Thursday,20
65,2010,8,12,Thursday,21
94,2010,8,12,Thursday,22
39,2010,8,12,Thursday,23
111,2010,8,13,Friday,0
1,2010,8,13,Friday,1
2,2010,8,13,Friday,3
3,2010,8,13,Friday,4
2,2010,8,13,Friday,5
5,2010,8,13,Friday,6
21,2010,8,13,Friday,7
69,2010,8,13,Friday,8
74,2010,8,13,Friday,9
75,2010,8,13,Friday,10
70,2010,8,13,Friday,11
71,2010,8,13,Friday,13
38,2010,8,13,Friday,14
14,2010,8,13,Friday,15
20,2010,8,13,Friday,16
15,2010,8,13,Friday,17
7,2010,8,13,Friday,18
1,2010,8,13,Friday,19
2,2010,8,13,Friday,21
4,2010,8,14,Saturday,0
1,2010,8,14,Saturday,1
1,2010,8,14,Saturday,10
1,2010,8,14,Saturday,14
3,2010,8,14,Saturday,16
5,2010,8,14,Saturday,17
1,2010,8,14,Saturday,18
3,2010,8,14,Saturday,19
23,2010,8,14,Saturday,20
87,2010,8,14,Saturday,21
70,2010,8,14,Saturday,22
37,2010,8,14,Saturday,23
116,2010,8,15,Sunday,0
4,2010,8,15,Sunday,1
3,2010,8,15,Sunday,2
1,2010,8,15,Sunday,5
4,2010,8,15,Sunday,6
28,2010,8,15,Sunday,7
102,2010,8,15,Sunday,8
128,2010,8,15,Sunday,9
146,2010,8,15,Sunday,10
127,2010,8,15,Sunday,11
119,2010,8,15,Sunday,13
138,2010,8,15,Sunday,14
130,2010,8,15,Sunday,15
147,2010,8,15,Sunday,16
125,2010,8,15,Sunday,17
70,2010,8,15,Sunday,18
53,2010,8,15,Sunday,19
63,2010,8,15,Sunday,20
73,2010,8,15,Sunday,21
55,2010,8,15,Sunday,22
34,2010,8,15,Sunday,23
122,2010,8,16,Monday,0
1,2010,8,16,Monday,1
1,2010,8,16,Monday,3
5,2010,8,16,Monday,6
38,2010,8,16,Monday,7
73,2010,8,16,Monday,8
121,2010,8,16,Monday,9
150,2010,8,16,Monday,10
158,2010,8,16,Monday,11
116,2010,8,16,Monday,13
110,2010,8,16,Monday,14
208,2010,8,16,Monday,15
104,2010,8,16,Monday,16
72,2010,8,16,Monday,17
89,2010,8,16,Monday,18
80,2010,8,16,Monday,19
62,2010,8,16,Monday,20
69,2010,8,16,Monday,21
73,2010,8,16,Monday,22
52,2010,8,16,Monday,23
84,2010,8,17,Tuesday,0
3,2010,8,17,Tuesday,1
1,2010,8,17,Tuesday,2
1,2010,8,17,Tuesday,4
1,2010,8,17,Tuesday,5
2,2010,8,17,Tuesday,6
42,2010,8,17,Tuesday,7
59,2010,8,17,Tuesday,8
120,2010,8,17,Tuesday,9
131,2010,8,17,Tuesday,10
119,2010,8,17,Tuesday,11
100,2010,8,17,Tuesday,13
99,2010,8,17,Tuesday,14
119,2010,8,17,Tuesday,15
111,2010,8,17,Tuesday,16
75,2010,8,17,Tuesday,17
70,2010,8,17,Tuesday,18
50,2010,8,17,Tuesday,19
59,2010,8,17,Tuesday,20
54,2010,8,17,Tuesday,21
44,2010,8,17,Tuesday,22
53,2010,8,17,Tuesday,23
72,2010,8,18,Wednesday,0
1,2010,8,18,Wednesday,1
1,2010,8,18,Wednesday,2
1,2010,8,18,Wednesday,3
1,2010,8,18,Wednesday,6
23,2010,8,18,Wednesday,7
71,2010,8,18,Wednesday,8
95,2010,8,18,Wednesday,9
121,2010,8,18,Wednesday,10
109,2010,8,18,Wednesday,11
90,2010,8,18,Wednesday,13
79,2010,8,18,Wednesday,14
89,2010,8,18,Wednesday,15
93,2010,8,18,Wednesday,16
49,2010,8,18,Wednesday,17
54,2010,8,18,Wednesday,18
48,2010,8,18,Wednesday,19
45,2010,8,18,Wednesday,20
57,2010,8,18,Wednesday,21
67,2010,8,18,Wednesday,22
34,2010,8,18,Wednesday,23
91,2010,8,19,Thursday,0
2,2010,8,19,Thursday,1
2,2010,8,19,Thursday,2
1,2010,8,19,Thursday,4
2,2010,8,19,Thursday,6
37,2010,8,19,Thursday,7
46,2010,8,19,Thursday,8
83,2010,8,19,Thursday,9
113,2010,8,19,Thursday,10
104,2010,8,19,Thursday,11
158,2010,8,19,Thursday,13
169,2010,8,19,Thursday,14
108,2010,8,19,Thursday,15
107,2010,8,19,Thursday,16
101,2010,8,19,Thursday,17
72,2010,8,19,Thursday,18
46,2010,8,19,Thursday,19
44,2010,8,19,Thursday,20
64,2010,8,19,Thursday,21
46,2010,8,19,Thursday,22
47,2010,8,19,Thursday,23
102,2010,8,20,Friday,0
5,2010,8,20,Friday,1
19,2010,8,20,Friday,7
48,2010,8,20,Friday,8
81,2010,8,20,Friday,9
80,2010,8,20,Friday,10
73,2010,8,20,Friday,11
51,2010,8,20,Friday,13
35,2010,8,20,Friday,14
14,2010,8,20,Friday,15
15,2010,8,20,Friday,16
8,2010,8,20,Friday,17
6,2010,8,20,Friday,18
4,2010,8,20,Friday,19
1,2010,8,20,Friday,20
1,2010,8,20,Friday,21
2,2010,8,21,Saturday,0
1,2010,8,21,Saturday,9
3,2010,8,21,Saturday,13
1,2010,8,21,Saturday,14
1,2010,8,21,Saturday,15
1,2010,8,21,Saturday,16
1,2010,8,21,Saturday,17
1,2010,8,21,Saturday,18
3,2010,8,21,Saturday,19
4,2010,8,21,Saturday,20
69,2010,8,21,Saturday,21
51,2010,8,21,Saturday,22
45,2010,8,21,Saturday,23
127,2010,8,22,Sunday,0
3,2010,8,22,Sunday,1
1,2010,8,22,Sunday,3
1,2010,8,22,Sunday,4
3,2010,8,22,Sunday,6
32,2010,8,22,Sunday,7
82,2010,8,22,Sunday,8
106,2010,8,22,Sunday,9
124,2010,8,22,Sunday,10
103,2010,8,22,Sunday,11
110,2010,8,22,Sunday,13
104,2010,8,22,Sunday,14
98,2010,8,22,Sunday,15
129,2010,8,22,Sunday,16
111,2010,8,22,Sunday,17
62,2010,8,22,Sunday,18
48,2010,8,22,Sunday,19
62,2010,8,22,Sunday,20
55,2010,8,22,Sunday,21
189,2010,8,22,Sunday,22
35,2010,8,22,Sunday,23
108,2010,8,23,Monday,0
4,2010,8,23,Monday,1
2,2010,8,23,Monday,2
2,2010,8,23,Monday,3
2,2010,8,23,Monday,4
1,2010,8,23,Monday,5
4,2010,8,23,Monday,6
43,2010,8,23,Monday,7
71,2010,8,23,Monday,8
94,2010,8,23,Monday,9
116,2010,8,23,Monday,10
101,2010,8,23,Monday,11
111,2010,8,23,Monday,13
117,2010,8,23,Monday,14
121,2010,8,23,Monday,15
121,2010,8,23,Monday,16
99,2010,8,23,Monday,17
103,2010,8,23,Monday,18
67,2010,8,23,Monday,19
60,2010,8,23,Monday,20
89,2010,8,23,Monday,21
77,2010,8,23,Monday,22
51,2010,8,23,Monday,23
79,2010,8,24,Tuesday,0
4,2010,8,24,Tuesday,1
1,2010,8,24,Tuesday,2
1,2010,8,24,Tuesday,6
18,2010,8,24,Tuesday,7
66,2010,8,24,Tuesday,8
113,2010,8,24,Tuesday,9
129,2010,8,24,Tuesday,10
101,2010,8,24,Tuesday,11
84,2010,8,24,Tuesday,13
111,2010,8,24,Tuesday,14
116,2010,8,24,Tuesday,15
107,2010,8,24,Tuesday,16
93,2010,8,24,Tuesday,17
68,2010,8,24,Tuesday,18
53,2010,8,24,Tuesday,19
46,2010,8,24,Tuesday,20
71,2010,8,24,Tuesday,21
76,2010,8,24,Tuesday,22
42,2010,8,24,Tuesday,23
98,2010,8,25,Wednesday,0
10,2010,8,25,Wednesday,1
1,2010,8,25,Wednesday,2
1,2010,8,25,Wednesday,3
3,2010,8,25,Wednesday,6
28,2010,8,25,Wednesday,7
25,2010,8,25,Wednesday,8
82,2010,8,25,Wednesday,9
107,2010,8,25,Wednesday,10
94,2010,8,25,Wednesday,11
97,2010,8,25,Wednesday,13
94,2010,8,25,Wednesday,14
91,2010,8,25,Wednesday,15
76,2010,8,25,Wednesday,16
86,2010,8,25,Wednesday,17
96,2010,8,25,Wednesday,18
50,2010,8,25,Wednesday,19
46,2010,8,25,Wednesday,20
71,2010,8,25,Wednesday,21
57,2010,8,25,Wednesday,22
55,2010,8,25,Wednesday,23
79,2010,8,26,Thursday,0
3,2010,8,26,Thursday,1
2,2010,8,26,Thursday,2
1,2010,8,26,Thursday,4
7,2010,8,26,Thursday,6
38,2010,8,26,Thursday,7
62,2010,8,26,Thursday,8
93,2010,8,26,Thursday,9
132,2010,8,26,Thursday,10
77,2010,8,26,Thursday,11
84,2010,8,26,Thursday,13
103,2010,8,26,Thursday,14
93,2010,8,26,Thursday,15
93,2010,8,26,Thursday,16
97,2010,8,26,Thursday,17
72,2010,8,26,Thursday,18
47,2010,8,26,Thursday,19
46,2010,8,26,Thursday,20
42,2010,8,26,Thursday,21
41,2010,8,26,Thursday,22
29,2010,8,26,Thursday,23
72,2010,8,27,Friday,0
6,2010,8,27,Friday,1
3,2010,8,27,Friday,2
2,2010,8,27,Friday,6
24,2010,8,27,Friday,7
44,2010,8,27,Friday,8
56,2010,8,27,Friday,9
64,2010,8,27,Friday,10
67,2010,8,27,Friday,11
40,2010,8,27,Friday,13
39,2010,8,27,Friday,14
18,2010,8,27,Friday,15
5,2010,8,27,Friday,16
13,2010,8,27,Friday,17
5,2010,8,27,Friday,18
1,2010,8,27,Friday,19
2,2010,8,27,Friday,20
1,2010,8,27,Friday,21
1,2010,8,28,Saturday,0
1,2010,8,28,Saturday,7
1,2010,8,28,Saturday,8
1,2010,8,28,Saturday,10
2,2010,8,28,Saturday,11
2,2010,8,28,Saturday,13
1,2010,8,28,Saturday,14
1,2010,8,28,Saturday,15
2,2010,8,28,Saturday,16
2,2010,8,28,Saturday,18
9,2010,8,28,Saturday,19
16,2010,8,28,Saturday,20
55,2010,8,28,Saturday,21
33,2010,8,28,Saturday,22
35,2010,8,28,Saturday,23
113,2010,8,29,Sunday,0
4,2010,8,29,Sunday,1
1,2010,8,29,Sunday,2
6,2010,8,29,Sunday,6
41,2010,8,29,Sunday,7
82,2010,8,29,Sunday,8
120,2010,8,29,Sunday,9
141,2010,8,29,Sunday,10
117,2010,8,29,Sunday,11
96,2010,8,29,Sunday,13
100,2010,8,29,Sunday,14
115,2010,8,29,Sunday,15
120,2010,8,29,Sunday,16
96,2010,8,29,Sunday,17
71,2010,8,29,Sunday,18
52,2010,8,29,Sunday,19
41,2010,8,29,Sunday,20
55,2010,8,29,Sunday,21
58,2010,8,29,Sunday,22
28,2010,8,29,Sunday,23
91,2010,8,30,Monday,0
1,2010,8,30,Monday,1
